id,source,title,content,published_at,link,extracted_at
258,The Times of India,US sinks Iranian warship and claims Tehran missiles did not even touch USS Abraham Lincoln. US Central Command statement and USS Abraham Lincoln current status explained,US sinks Iranian warship and claims Tehran missiles did not even touch USS Abraham Lincoln during Operation Epic Fury. United States Central Command said a Jamaran-class corvette was struck and is sinking at Chah Bahar pier. Three US service members were kill…,2026-03-01T15:59:21,https://economictimes.indiatimes.com/news/international/us/us-sinks-iranian-warship-and-claims-tehran-missiles-did-not-even-touch-uss-abraham-lincoln-us-central-command-statement-and-uss-abraham-lincoln-current-status-explained-jamaran-class-corvette-at-a-chah-bahar-pier-irans-islamic-revolutionary-guard-corps/articleshow/128920451.cms,2026-03-02 17:24:33
260,Israelnationalnews.com,Netanyahu pledges on the roof of the Kirya: Intensity of strikes will only grow,"Standing on the roof of the military headquarters in the heart of Tel Aviv, the Prime Minister says that the combined US-Israeli forces 'enables us to strike the terrorist regime decisively.'",2026-03-01T15:54:20,https://www.israelnationalnews.com/news/423182,2026-03-02 17:24:33
261,Slashdot.org,Photos show damage to Dubai luxury tourist hotspot after Iranian strike - Business Insider,"Photos show damage to Dubai luxury tourist hotspot after Iranian strikeBusiness Insider Iran Attacks Dubai, Abu Dhabi, Qatar and Bahrain After U.S.-Israeli StrikesThe New York Times Glitzy Dubai Gets a Taste of Middle East WarWSJ Dubai airport, iconic Burj Al…",2026-03-01T15:53:02,https://slashdot.org/firehose.pl?op=view&amp;id=180878790,2026-03-02 17:24:33
262,Slashdot.org,"Woman killed, dozens injured as Iranian missile strikes Tel Aviv residential block - The Times of Israel","Woman killed, dozens injured as Iranian missile strikes Tel Aviv residential blockThe Times of Israel One killed and 11 injured at Dubai and Abu Dhabi airports as Iran strikes regionBBC Israel says its warplanes hit Tehran again after killing Khamenei but man…",2026-03-01T15:52:52,https://slashdot.org/firehose.pl?op=view&amp;id=180878786,2026-03-02 17:24:33
263,Business Insider,The fight with Iran shows high-intensity modern wars hinge on having a substantial air defense arsenal,"Israel and the US made going after Iran's defenses and launch sites a priority, while also leaning on air defenses to fight against attacks.",2026-03-01T15:52:25,https://www.businessinsider.com/us-israel-fight-iran-air-defenses-vital-in-modern-war-2026-3,2026-03-02 17:24:33
265,Radiozamaneh.com,"Frappe, représailles, propagation régionale : Khamenei et les principaux commandants tués alors que la guerre s'étend (Anglais)","Strikes reportedly hit Tehran’s leadership compound and military sites nationwide; Iran answered with rapid missile waves as explosions, interceptions, and",2026-03-01T15:41:15,https://en.radiozamaneh.com/37834/,2026-03-02 17:24:33
267,The Times of India,"Did Iranian drones attack Al-Salam Naval Base in Abu Dhabi, and how many missiles and drones have UAE been hit with till now? Latest Iran Israel war updates and drone attack explained","Did Iranian drones attack Al-Salam Naval Base in Abu Dhabi, and how many missiles and drones have UAE been hit with till now? The UAE Ministry of Defence confirmed two Iranian drones targeted Al-Salam Naval Base. A fire broke out in storage containers. No cas…",2026-03-01T15:39:48,https://economictimes.indiatimes.com/news/international/us/did-iranian-drones-attack-al-salam-naval-base-in-abu-dhabi-and-how-many-missiles-and-drones-have-uae-been-hit-with-till-now-latest-iran-israel-war-updates-and-drone-attack-explained/articleshow/128919904.cms,2026-03-02 17:24:33
268,Israelnationalnews.com,"Operation Epic Fury: US confirms three casualties, attacks continue unabated",The US CENTCOM has announced three casualties so far but insists that the damages reported by Iran are entirely false.,2026-03-01T15:39:47,https://www.israelnationalnews.com/news/423181,2026-03-02 17:24:33
269,Al Jazeera English,Iranian missile strike on Israel’s Beit Shemesh kills nine people,Explosions heard in Tel Aviv as Israeli rescue services report casualties in Beit Shemesh missile attack.,2026-03-01T15:36:55,https://www.aljazeera.com/gallery/2026/3/1/iranian-missile-strike-on-israels-beit-shemesh-kills-nine-people,2026-03-02 17:24:33
271,Salon,"Ayatollah killed, death toll climbs in Iran conflict",Three American service members and hundreds of civilians are reported dead amid nonstop strikes and counterstrikes,2026-03-01T15:34:49,https://www.salon.com/2026/03/01/ayatollah-killed-death-toll-climbs-in-iran-conflict/,2026-03-02 17:24:33
272,Business Insider,Israeli combat footage shows it bombing vintage American-made fighter jets in Iran,Video footage shows the Israel Defense Forces striking two F-4 and F-5 fighters before they took off from an airport in western Iran.,2026-03-01T15:34:23,https://www.businessinsider.com/israel-bombing-vintage-us-made-fighter-jets-in-iran-2026-3,2026-03-02 17:24:33
273,Fox News,Israeli national gymnastics team suspends all activities after Iranian counter-attack,Israel's national gymnastics team suspends all training activities amid Iranian counterattacks following a U.S.-Israeli strike that killed Supreme Leader Ayatollah Ali Khamenei.,2026-03-01T15:26:40,https://www.foxnews.com/sports/israeli-national-gymnastics-team-suspends-all-activities-after-iranian-counter-attack,2026-03-02 17:24:33
275,Sporting News,Will the Finalissima go ahead in Qatar? March soccer games in doubt as country suspends all sport after Iran strikes,High-profile international games in Qatar could be at risk of cancellation due to regional unrest.,2026-03-01T15:23:12,https://www.sportingnews.com/us/soccer/news/finalissima-qatar-suspends-sport-iran/0d84724406b24025616f90e6,2026-03-02 17:24:33
277,Slashdot.org,U.S. Races to Accomplish Iran Mission Before Munitions Run Out - WSJ,"U.S. Races to Accomplish Iran Mission Before Munitions Run OutWSJ Bahrain strikes raise questions on how US can deal with Iran retaliationBBC Sustained war with Iran could drain US missile stockpiles, test escalation controlFox News Iranian Missile Attacks Se…",2026-03-01T15:13:08,https://slashdot.org/firehose.pl?op=view&amp;id=180878620,2026-03-02 17:24:33
281,CBS News,"3 U.S. service members killed in military operation in Iran, CENTCOM says",The U.S. Central Command said Sunday that three American service members were killed and five others were seriously wounded as part of the military operation in Iran.,2026-03-01T15:06:40,https://www.cbsnews.com/news/iran-military-operation-american-service-members-killed-centcom/,2026-03-02 17:24:33
283,Theaviationist.com,B-2 Spirit Stealth Bombers Take Part in Night Strikes on Iran,"Radio communications on ATC frequencies revealed that four B-2A Spirit stealth bombers flew a round trip from CONUS for night strikes on Iranian targets. As expected, the U.S. Air Force employed the B-2A Spirit stealth bomber during the first night of the str…",2026-03-01T15:04:59,https://theaviationist.com/2026/03/01/b-2-spirit-night-strikes-on-iran/,2026-03-02 17:24:33
284,The Times of India,"What is Beit Shemesh, and how many Israelis have got killed in Iranian missile attack? Iranian ballistic missile explosion Explained","What is Beit Shemesh, and how many Israelis have got killed in Iranian missile attack? Nine people died and over 20 were injured after an Iranian missile struck Beit Shemesh, west of Jerusalem, destroying multiple apartment buildings. Rescue teams continue to…",2026-03-01T15:04:39,https://economictimes.indiatimes.com/news/international/us/what-is-beit-shemesh-and-how-many-israelis-have-got-killed-in-iranian-missile-attack-iranian-ballistic-missile-explosion-explained-magen-david-adom-ambulances-idf-home-front-command-units-operation-roaring-lion/articleshow/128919137.cms,2026-03-02 17:24:33
285,RT,Middle East travel chaos strands hundreds of thousands (VIDEOS),Hundreds of thousands travelers have been stranded in the Middle East after key airport hubs shut following US-Israeli strikes on Iran Read Full Article at RT.com,2026-03-01T15:04:05,https://www.rt.com/news/633328-iran-airspace-chaos-stranded/,2026-03-02 17:24:33
286,Israelnationalnews.com,Foreign Minister Sa'ar speaks with counterparts from Lithuania and Bolivia,Foreign Minister Gideon Sa'ar spoke this afternoon (Sunday) with the foreign ministers of Lithuania and Bolivia.Sa’ar updated his counterparts on the severe disaster in Beit Shemesh in which nine civilians were killed. He stressed that “while Israel is acting…,2026-03-01T15:00:27,https://www.israelnationalnews.com/flashes/677471,2026-03-02 17:24:33
288,TheJournal.ie,McEntee states she 'can’t say' if US-Israeli strikes on Iran are illegal,The Foreign Affairs Minister also refused to outright use the word “condemn” when discussing the US-Israeli attacks on Iran.,2026-03-01T14:58:23,https://www.thejournal.ie/mcentee-us-israel-iran-illegal-6971197-Mar2026/,2026-03-02 17:24:33
289,Israelnationalnews.com,Philippine Embassy: Filipino citizen killed in Tel Aviv missile strike,"The Philippine Embassy in Israel announced on Sunday that Mary Ann V. de Vera, a 32-year-old caregiver from Basista, Pangasinan, who had been working in Israel since 2019, is the victim of the deadly missile strike on Tel Aviv on Saturday. Her identity was co…",2026-03-01T14:49:52,https://www.israelnationalnews.com/flashes/677470,2026-03-02 17:24:33
290,Israelnationalnews.com,IDF identifies missile launch from Iran toward Israel,"A short while ago, the IDF identified missiles launched from Iran toward the territory of the State of Israel.Defensive systems are operating to intercept the threat.In the past few minutes, the Home Front Command has sent a precautionary directive directly t…",2026-03-01T14:47:00,https://www.israelnationalnews.com/flashes/677468,2026-03-02 17:24:33
291,The Local Germany,Germany warns against Middle East travel after US-Israeli strikes on Iran,Germany on Saturday tightened travel recommendations for the Middle East following strikes launched by the United States and Israel against Iran and retaliation from Tehran.,2026-03-01T14:44:29,https://www.thelocal.de/20260301/germany-warns-against-middle-east-travel-after-us-israeli-strikes-on-iran,2026-03-02 17:24:33
294,Fox News,Pope warns escalating Iran conflict could tip Middle East into ‘irreparable abyss’,"Pope Leo XIV warned Sunday that U.S.-Israel airstrikes on Iran risk plunging the Middle East into an ""irreparable abyss,"" urging leaders to choose dialogue.",2026-03-01T14:37:36,https://www.foxnews.com/world/pope-warns-escalating-iran-conflict-could-tip-middle-east-into-irreparable-abyss,2026-03-02 17:24:33
296,Israelnationalnews.com,"Diaspora Minister: 'It won't be simple, but we will reach our ultimate goal'",Diaspora Minister Amichai Chikli visited the scene of the deadly Iranian missile strike in Beit Shemesh and vowed that Israel would carry on despite the losses.,2026-03-01T14:33:17,https://www.israelnationalnews.com/news/423179,2026-03-02 17:24:33
297,News.com.au,Wealthy influencer sparks fury for tone-deaf comment on Dubai missile strikes: ‘The entitlement’,"Some people took issue with the video, which has since been viewed more than one million times.",2026-03-01T14:32:49,https://www.news.com.au/lifestyle/real-life/news-life/aussie-slammed-for-selfish-comment-amid-dubai-missile-strikes/news-story/a68ab1a08948b610eb156f90fd38cd70%20,2026-03-02 17:24:33
298,Al Jazeera English,US-Israel attacks on Iran: Death toll and injuries live tracker,Preliminary figures are 201 dead and 747 injured in Iran and at least nine killed and 121 injured in Israel.,2026-03-01T14:32:24,https://www.aljazeera.com/news/2026/3/1/us-israel-attacks-on-iran-death-toll-and-injuries-live-tracker,2026-03-02 17:24:33
299,Al Jazeera English,Iranian attack on Beit Shemesh kills several in Israel,An Iranian missile attack on the Israeli town of Beit Shemesh has killed at least nine people and wounded dozens more.,2026-03-01T14:29:45,https://www.aljazeera.com/video/newsfeed/2026/3/1/iranian-attack-on-beit-shemesh-kills-several-in-israel,2026-03-02 17:24:33
300,Freerepublic.com,UK’s Starmer tells Cyprus ‘unequivocally’ that it wasn’t target of Iran attack,"British Prime Minister Keir Starmer tells Cypriot President Nikos Christodoulides “clearly and unequivocally” that Cyprus was not the target of an Iranian missile attack, according to Cyprus’s readout. Earlier, UK Defense Secretary John Healey said that two I…",2026-03-01T14:27:16,https://freerepublic.com/focus/f-news/4368830/posts,2026-03-02 17:24:33
